excel_line;subclasses_codes;subclasses_title;classes_codes;classe_title;section_title
1221;47.2;Commerce de détail alimentaire en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1222;47.21;Commerce de détail de fruits et légumes en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1223;47.21Z;Commerce de détail de fruits et légumes en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1224;47.22;Commerce de détail de viandes et de produits à base de viande en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1225;47.22Z;Commerce de détail de viandes et de produits à base de viande en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1226;47.23;Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1227;47.23Z;Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1228;47.24;Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1229;47.24Z;Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1230;47.25;Commerce de détail de boissons en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1231;47.25Z;Commerce de détail de boissons en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1232;47.26;Commerce de détail de produits à base de tabac en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1233;47.26Z;Commerce de détail de produits à base de tabac en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1234;47.29;Autres commerces de détail alimentaires en magasin spécialisé ;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1235;47.29Z;Autres commerces de détail alimentaires en magasin spécialisé ;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1237;47.3;Commerce de détail de carburants en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1238;47.30;Commerce de détail de carburants en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1239;47.30Z;Commerce de détail de carburants en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1241;47.4;Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1242;47.41;Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1243;47.41Z;Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1244;47.42;Commerce de détail de matériels de télécommunication en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1245;47.42Z;Commerce de détail de matériels de télécommunication en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1246;47.43;Commerce de détail de matériels audio/vidéo en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1247;47.43Z;Commerce de détail de matériels audio et vidéo en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1249;47.5;Commerce de détail d'autres équipements du foyer en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1250;47.51;Commerce de détail de textiles en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1251;47.51Z;Commerce de détail de textiles en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1252;47.52;Commerce de détail de quincaillerie, peintures et verres en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1253;47.52A;Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m2);47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1254;47.52B;Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m2et plus);47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1255;47.53;Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1256;47.53Z;Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1257;47.54;Commerce de détail d'appareils électroménagers en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1258;47.54Z;Commerce de détail d'appareils électroménagers en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1259;47.59;Commerce de détail de meubles, appareils d'éclairage et autres articles de ménage en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1260;47.59A;Commerce de détail de meubles;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1261;47.59B;Commerce de détail d'autres équipements du foyer;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1263;47.6;Commerce de détail de biens culturels et de loisirs en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1264;47.61;Commerce de détail de livres en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1265;47.61Z;Commerce de détail de livres en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1266;47.62;Commerce de détail de journaux et papeterie en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1267;47.62Z;Commerce de détail de journaux et papeterie en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1268;47.63;Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1269;47.63Z;Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1270;47.64;Commerce de détail d'articles de sport en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1271;47.64Z;Commerce de détail d'articles de sport en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1272;47.65;Commerce de détail de jeux et jouets en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1273;47.65Z;Commerce de détail de jeux et jouets en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1275;47.7;Autres commerces de détail en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1276;47.71;Commerce de détail d'habillement en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1277;47.71Z;Commerce de détail d'habillement en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1278;47.72;Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1279;47.72A;Commerce de détail de la chaussure;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1280;47.72B;Commerce de détail de maroquinerie et d'articles de voyage;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1281;47.73;Commerce de détail de produits pharmaceutiques en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1282;47.73Z;Commerce de détail de produits pharmaceutiques en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1283;47.74;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1284;47.74Z;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1285;47.75;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1286;47.75Z;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1287;47.76;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1288;47.76Z;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1289;47.77;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1290;47.77Z;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1291;47.78;Autre commerce de détail de biens neufs en magasin spécialisé;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1292;47.78A;Commerces de détail d'optique;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1293;47.78B;Commerces de détail de charbons et combustibles;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1294;47.78C;Autres commerces de détail spécialisés divers;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1295;47.79;Commerce de détail de biens d'occasion en magasin;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1296;47.79Z;Commerce de détail de biens d'occasion en magasin;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1298;47.8;Commerce de détail sur éventaires et marchés;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1299;47.81;Commerce de détail alimentaire sur éventaires et marchés;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1300;47.81Z;Commerce de détail alimentaire sur éventaires et marchés;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1301;47.82;Commerce de détail de textiles, d'habillement et de chaussures sur éventaires et marchés;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1302;47.82Z;Commerce de détail de textiles, d'habillement et de chaussures sur éventaires et marchés;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1303;47.89;Autres commerces de détail sur éventaires et marchés;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1304;47.89Z;Autres commerces de détail sur éventaires et marchés;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1306;47.9;Commerce de détail hors magasin, éventaires ou marchés;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
1307;47.91;Vente à distance;47;Commerce de détail, à l’exception des automobiles et des motocycles;"COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES"
